ID,Project,BAC,rCEAC,BACn,rCEACn,rTEACn,PD,AD,TP,TPn,dTPn,PV,EV,AC,WS,dWS,ddWS,WP,dWP,ddWP,ACn,dACn,TSn,TCn,CVn,SVn,dCVn,dSVn,CPI,SPI,CR,AVn,shift,num,den,I,ES,ESn,dESn,SVtn,dSVtn,SPIt,CRt,ED,cPF,sPF,F1,F2,F3,fCEACn,fTEACn
852,46,832497,832497,1,1,1,10,10,9,0.9,0.1,820017,816897,816897,0.985008955,0.086176887,0.031618132,0.981261194,0.081131824,-0.013039086,0.981261194,0.081131824,-1,1,0,-0.003747761,0,-0.005045063,1,0.996195201,0.996195201,-0.003747761,8,68622,71742,0.95651083,8.95651083,0.895651083,0.094145689,-0.004348917,0.005854311,0.99516787,0.99516787,0.896575681,1,1.04348917,-0.747315606,0.152813764,0.246984674,1,1.004855593
853,46,832497,832497,1,1,1,10,10,10,1,0.1,832497,832497,832497,1,0.014991045,-0.071185842,1,0.018738806,-0.062393018,1,0.018738806,1,1,0,0,0,0.003747761,1,1,1,0,9,12480,12480,1,10,1,0.104348917,0,-0.004348917,1,1,1,1,1,-0.766054412,0.215206782,0.296338605,1,1
854,47,4331260,4331260,1,1,1.076923077,13,14,1,0.076923077,0.076923077,688369,0,0,0.158930427,0.158930427,0.158930427,0,0,0,0,0,-1,1,0,-0.158930427,0,-0.158930427,1,0,0,-0.158930427,0,0,688369,0,0,0,0,-0.076923077,0.076923077,1,1,0,1,1,0.895568726,0.222608202,0.199850621,1,1
855,47,4331260,4331260,1,1,1.076923077,13,14,2,0.153846154,0.076923077,1111105,29372,29372,0.256531587,0.09760116,-0.061329267,0.006781398,0.006781398,0.006781398,0.006781398,0.006781398,-1,1,0,-0.249750188,0,-0.090819761,1,0.026434945,0.026434945,-0.249750188,0,29372,688369,0.042668976,0.042668976,0.003282229,0.003282229,-0.150563925,0.073640848,0.021334488,0.021334488,0.004066915,1,1.079777585,0.888787327,0.215826803,0.193069222,1,46.87246357
856,47,4331260,4331260,1,1,1.076923077,13,14,3,0.230769231,0.076923077,1516754,628474,628109,0.350187705,0.093656119,-0.003945041,0.145101887,0.138320489,0.13153909,0.145017616,0.138236218,-1.000410906,2434.643836,8.43E-05,-0.205085818,8.43E-05,0.04466437,1.000581109,0.414354602,0.414595387,-0.205001547,0,628474,688369,0.912989981,0.912989981,0.070229999,0.06694777,-0.160539232,0.009975307,0.304329994,0.304506843,0.095620293,0.999901435,1.098819093,0.750466839,0.084287713,0.068311531,0.999419228,3.285906816
857,47,4331260,4331260,1,1,1.076923077,13,14,4,0.307692308,0.076923077,1705206,818935,818935,0.393697446,0.043509741,-0.050146378,0.189075465,0.043973578,-0.094346911,0.189075465,0.044057849,-1,1,0,-0.204621981,-8.43E-05,0.000463837,1,0.480255758,0.480255758,-0.204621981,1,130566,422736,0.30885943,1.30885943,0.100681495,0.030451496,-0.207010813,0.046471581,0.327214857,0.327214857,0.147771002,1,1.169114057,0.706493261,0.178634624,0.294197531,1,3.056095948
858,47,4331260,4331260,1,1,1.076923077,13,14,5,0.384615385,0.076923077,2134950,1491348,1491348,0.492916611,0.099219165,0.055709424,0.344321976,0.15524651,0.111272932,0.344321976,0.15524651,-1,1,0,-0.148594635,0,0.056027345,1,0.698540013,0.698540013,-0.148594635,2,380243,405649,0.937369499,2.937369499,0.2259515,0.125270005,-0.158663885,-0.048346928,0.5874739,0.5874739,0.268669236,1,1.118070056,0.55124675,0.067361692,0.088577689,1,1.702203281
859,47,4331260,4331260,1,1,1.076923077,13,14,6,0.461538462,0.076923077,2808358,1660837,1660837,0.648392846,0.155476236,0.056257071,0.383453545,0.039131569,-0.116114941,0.383453545,0.039131569,-1,1,0,-0.264939302,0,-0.116344666,1,0.59139077,0.59139077,-0.264939302,3,144083,188452,0.764560737,3.764560737,0.289581595,0.063630095,-0.171956866,0.013292982,0.627426789,0.627426789,0.272949586,1,1.154429908,0.512115181,0.183476633,0.315965562,1,1.593811448
860,47,4331260,4331260,1,1,1.076923077,13,14,7,0.538461538,0.076923077,2816198,1747010,1747010,0.650202943,0.001810097,-0.153666139,0.403349141,0.019895596,-0.019235973,0.403349141,0.019895596,-1,1,0,-0.246853802,0,0.018085499,1,0.620343456,0.620343456,-0.246853802,4,41804,429744,0.097276518,4.097276518,0.315175117,0.025593522,-0.223286422,0.051329555,0.585325217,0.585325217,0.334031092,1,1.27181764,0.492219585,0.202712606,0.219086594,1,1.708451936
861,47,4331260,4331260,1,1,1.076923077,13,14,8,0.615384615,0.076923077,2914767,2141433,2141433,0.672960524,0.022757581,0.020947484,0.494413404,0.091064263,0.071168667,0.494413404,0.091064263,-1,1,0,-0.17854712,0,0.068306682,1,0.73468411,0.73468411,-0.17854712,5,6483,673408,0.00962715,5.00962715,0.385355935,0.070180818,-0.230028681,0.006742259,0.626203394,0.626203394,0.452113299,1,1.331728808,0.401155322,0.131543939,0.128681954,1,1.596925232
862,47,4331260,4331260,1,1,1.076923077,13,14,9,0.692307692,0.076923077,3878941,2668020,2668020,0.895568726,0.222608202,0.199850621,0.615991651,0.121578247,0.030513984,0.615991651,0.121578247,-1,1,0,-0.279577075,0,-0.101029954,1,0.687821753,0.687821753,-0.279577075,5,533070,673408,0.791600337,5.791600337,0.445507718,0.060151784,-0.246799974,0.016771293,0.643511149,0.643511149,0.476184291,1,1.441679933,0.279577075,0.101029954,0.169336636,1,1.553974631
863,47,4331260,4331260,1,1,1.076923077,13,14,10,0.769230769,0.076923077,4237830,3855079,3855079,0.97842891,0.082860184,-0.139748018,0.890059475,0.274067823,0.152489576,0.890059475,0.274067823,-1,1,0,-0.088369435,0,0.191207639,1,0.909682314,0.909682314,-0.088369435,8,940312,964174,0.975251355,8.975251355,0.69040395,0.244896232,-0.078826819,-0.167973155,0.897525136,0.897525136,0.699755626,1,1.006187161,0.005509251,-0.051459621,0.047361045,1,1.114174924
864,47,4331260,4331260,1,1,1.076923077,13,14,11,0.846153846,0.076923077,4299110,4171202,4171202,0.992577218,0.014148308,-0.068711876,0.963045857,0.072986383,-0.201081441,0.963045857,0.072986383,-1,1,0,-0.02953136,0,0.058838075,1,0.970247795,0.970247795,-0.02953136,9,292261,358889,0.814349283,9.814349283,0.754949945,0.064545994,-0.091203901,0.012377082,0.892213571,0.892213571,0.820978904,1,1.061883572,-0.067477131,0.149621819,0.400932061,1,1.120807879
865,47,4331260,4331260,1,1,1.076923077,13,14,12,0.923076923,0.076923077,4319910,4235417,4235417,0.997379515,0.004802298,-0.00934601,0.977871797,0.01482594,-0.058160443,0.977871797,0.01482594,-1,1,0,-0.019507718,0,0.010023642,1,0.980441028,0.980441028,-0.019507718,9,356476,358889,0.993276473,9.993276473,0.768713575,0.01376363,-0.154363348,0.063159447,0.832773039,0.832773039,0.905022487,1,1.503361764,-0.082303071,0.207782262,0.258011064,1,1.200807366
866,47,4331260,4331260,1,1,1.076923077,13,14,13,1,0.076923077,4331260,4326310,4326310,1,0.002620485,-0.002181813,0.998857145,0.020985348,0.006159409,0.998857145,0.020985348,-1,1,0,-0.001142855,0,0.018364864,1,0.998857145,0.998857145,-0.001142855,12,6400,11350,0.563876652,12.56387665,0.96645205,0.197738475,-0.03354795,-0.120815398,0.96645205,0.96645205,0.998857145,1,0.436123348,-0.10328842,0.201622853,0.193691212,1,1.034712482
867,47,4331260,4331260,1,1,1.076923077,13,14,14,1.076923077,0.076923077,4331260,4331260,4331260,1,0,-0.002620485,1,0.001142855,-0.019842494,1,0.001142855,1,1,0,0,0,0.001142855,1,1,1,0,12,11350,11350,1,13,1,0.03354795,-0.076923077,0.043375127,0.928571429,0.928571429,1.076923077,1,1,-0.104431274,0.221465347,0.219693115,1,1.076923077
868,48,930179,932757,1,1.00277151,1.375,8,11,1,0.125,0.125,33363,33363,33363,0.03586729,0.03586729,0.03586729,0.03586729,0.03586729,0.03586729,0.03586729,0.03586729,1,1,0,0,0,0,1,1,1,0,1,0,216474,0,1,0.125,0.125,0,0,1,1,0.125,0.997133626,0.7,0.834603877,0.201338667,0.160988369,1,1
869,48,930179,932757,1,1.00277151,1.375,8,11,2,0.25,0.125,249837,147110,147110,0.268590239,0.232722949,0.196855659,0.158152356,0.122285066,0.086417776,0.158152356,0.122285066,-1,1,0,-0.110437883,0,-0.110437883,1,0.588823913,0.588823913,-0.110437883,1,113747,216474,0.525453403,1.525453403,0.190681675,0.065681675,-0.059318325,0.059318325,0.762726702,0.762726702,0.147205978,0.996718628,0.719394066,0.712318812,0.114920892,0.110437883,1,1.311085606
870,48,930179,932757,1,1.00277151,1.375,8,11,3,0.375,0.125,420750,161483,161483,0.452332293,0.183742054,-0.048980895,0.17360422,0.015451865,-0.106833201,0.17360422,0.015451865,-1,1,0,-0.278728073,0,-0.168290189,1,0.38379798,0.38379798,-0.278728073,1,128120,216474,0.591849368,1.591849368,0.198981171,0.008299496,-0.176018829,0.116700504,0.530616456,0.530616456,0.143924242,0.996657478,0.801018829,0.696866947,0.221754092,0.30368886,1,1.884600428
871,48,930179,932757,1,1.00277151,1.375,8,11,4,0.5,0.125,589050,347327,347327,0.63326521,0.180932917,-0.002809137,0.373398023,0.199793803,0.184341938,0.373398023,0.199793803,-1,1,0,-0.259867187,0,0.018860886,1,0.58963925,0.58963925,-0.259867187,2,97490,170913,0.570407166,2.570407166,0.321300896,0.122319725,-0.178699104,0.002680275,0.642601792,0.642601792,0.294819625,0.995596399,0.775656119,0.497073144,0.037412154,0.01251372,1,1.556173688
872,48,930179,932757,1,1.00277151,1.375,8,11,5,0.625,0.125,809694,650423,650423,0.870471167,0.237205957,0.05627304,0.699244984,0.325846961,0.126053158,0.699244984,0.325846961,-1,1,0,-0.171226183,0,0.088641004,1,0.803294825,0.803294825,-0.171226183,4,61373,220644,0.278153949,4.278153949,0.534769244,0.213468348,-0.090230756,-0.088468348,0.85563079,0.85563079,0.502059266,0.990868971,0.620307675,0.171226183,-0.088641004,0.070802501,1,1.168728395
873,48,930179,932757,1,1.00277151,1.375,8,11,6,0.75,0.125,928804,803632,803632,0.99852179,0.128050623,-0.109155335,0.863954142,0.164709158,-0.161137803,0.863954142,0.164709158,-1,1,0,-0.134567648,0,0.036658536,1,0.865233139,0.865233139,-0.134567648,4,214582,220644,0.972525879,4.972525879,0.621565735,0.086796491,-0.128434265,0.038203509,0.828754313,0.828754313,0.648924854,0.98003485,0.605494824,0.006517025,0.072496799,0.357993461,1,1.206630221
874,48,930179,932757,1,1.00277151,1.375,8,11,7,0.875,0.125,928804,804822,804822,0.99852179,0,-0.128050623,0.865233466,0.001279324,-0.163429834,0.865233466,0.001279324,-1,1,0,-0.133288324,0,0.001279324,1,0.866514356,0.866514356,-0.133288324,4,215772,220644,0.977919182,4.977919182,0.622239898,0.000674163,-0.252760102,0.124325837,0.711131312,0.711131312,0.758200062,0.979849142,0.755520204,0.005237702,0.235926633,0.360285493,1,1.406210054
875,48,930179,932757,1,1.00277151,1.375,8,11,8,1,0.125,930179,804822,804822,1,0.00147821,0.00147821,0.865233466,0,-0.001279324,0.865233466,0,-1,1,0,-0.134766534,0,-0.00147821,1,0.865233466,0.865233466,-0.134766534,4,215772,220644,0.977919182,4.977919182,0.622239898,0,-0.377760102,0.125,0.622239898,0.622239898,0.865233466,0.979849142,1.007360273,0.005237702,0.237205957,0.198134983,1,1.607097204
876,48,930179,932757,1,1.00277151,1.375,8,11,9,1.125,0.125,930179,804822,804822,1,0,-0.00147821,0.865233466,0,0,0.865233466,0,-1,1,0,-0.134766534,0,0,1,0.865233466,0.865233466,-0.134766534,4,215772,220644,0.977919182,4.977919182,0.622239898,0,-0.502760102,0.125,0.553102131,0.553102131,0.973387649,0.979849142,1.511040409,0.005237702,0.237205957,0.196855659,1,1.807984355
877,48,930179,932757,1,1.00277151,1.375,8,11,10,1.25,0.125,930179,926974,929399,1,0,0,0.996554427,0.131320961,0.131320961,0.999161452,0.133927986,-0.243369735,-0.321649485,-0.002607025,-0.003445573,-0.002607025,0.131320961,0.997390787,0.996554427,0.993954204,-0.006052598,5,117280,119110,0.984636051,5.984636051,0.748079506,0.125839609,-0.501920494,-0.000839609,0.598463605,0.596902086,1.245693033,0.954437165,2.015363949,-0.126083259,0.105884996,0.065534698,1.002616039,1.670945387
878,48,930179,932757,1,1.00277151,1.375,8,11,11,1.375,0.125,930179,930179,932757,1,0,0,1,0.003445573,-0.127875387,1.00277151,0.003610058,1,1,-0.00277151,0,-0.000164484,0.003445573,0.99723615,1,0.99723615,-0.00277151,7,1375,1375,1,8,1,0.251920494,-0.375,-0.126920494,0.727272727,0.725262655,1.375,1,1,-0.129528833,0.233760384,0.324731046,1.00277151,1.375
879,49,375253,438742,1,1.169189853,1,34,34,1,0.029411765,0.029411765,12375,6000,6000,0.032977751,0.032977751,0.032977751,0.015989213,0.015989213,0.015989213,0.015989213,0.015989213,-1,1,0,-0.016988538,0,-0.016988538,1,0.484848485,0.484848485,-0.016988538,0,6000,12375,0.484848485,0.484848485,0.01426025,0.01426025,-0.015151515,0.015151515,0.484848485,0.484848485,0.01426025,0.853286716,1.015610652,0.103375589,0.070397838,0.037420087,1,2.0625
880,49,375253,438742,1,1.169189853,1,34,34,2,0.058823529,0.029411765,44792,14167,19792,0.119364802,0.086387051,0.0534093,0.037753196,0.021763983,0.005774771,0.052743083,0.03675387,-0.816326531,-4.444444444,-0.014989887,-0.081611606,-0.014989887,-0.064623068,0.71579426,0.316284158,0.226394385,-0.096601493,1,1792,32417,0.055279637,1.055279637,0.031037636,0.016777387,-0.027785893,0.012634378,0.527639819,0.377681554,0.01860495,0.86188328,1.029522511,0.081611606,0.064623068,0.047634529,1.397049481,1.895232249
881,49,375253,438742,1,1.169189853,1,34,34,3,0.088235294,0.029411765,64480,29500,46500,0.171830738,0.052465936,-0.033921115,0.078613629,0.040860433,0.01909645,0.123916398,0.071173315,-0.514008005,-1.057647059,-0.045302769,-0.09321711,-0.030312882,-0.011605503,0.634408602,0.457506203,0.290245871,-0.138519879,1,17125,32417,0.528272203,1.528272203,0.044949182,0.013911546,-0.043286112,0.015500219,0.509424068,0.323183011,0.040368194,0.881478781,1.04747509,0.040751173,0.045526618,0.03431285,1.576271186,1.96300109
882,49,375253,438742,1,1.169189853,1,34,34,4,0.117647059,0.029411765,94964,47500,72500,0.253066598,0.08123586,0.028769923,0.126581267,0.047967638,0.007107205,0.193202986,0.069286588,-0.473285016,-0.89856,-0.066621719,-0.126485331,-0.02131895,-0.033268222,0.655172414,0.500189546,0.327710392,-0.19310705,2,2708,19688,0.137545713,2.137545713,0.062868992,0.017919809,-0.054778067,0.011491956,0.534386428,0.350115246,0.058845829,0.894908285,1.06208181,-0.007216465,0.038419413,0.046302095,1.526315789,1.871305009
883,49,375253,438742,1,1.169189853,1,34,34,5,0.147058824,0.029411765,113121,64480,89480,0.30145262,0.048386022,-0.032849837,0.171830738,0.045249472,-0.002718166,0.238452457,0.045249472,-0.486030304,-0.94564,-0.066621719,-0.129621882,0,-0.003136551,0.720607957,0.570009105,0.410753097,-0.196243601,3,0,30484,0,3,0.088235294,0.025366303,-0.058823529,0.004045462,0.6,0.432364774,0.083824868,0.889799062,1.068965517,-0.052465936,0.041137579,0.056127466,1.387717122,1.666666667
884,49,375253,438742,1,1.169189853,1,34,34,6,0.176470588,0.029411765,133772,89664,115367,0.356484825,0.055032205,0.006646183,0.238942793,0.067112055,0.021862583,0.307437915,0.068985458,-0.417271243,-0.716064273,-0.068495122,-0.117542032,-0.001873403,0.01207985,0.777206654,0.670274796,0.520942031,-0.186037154,3,25184,30484,0.826138302,3.826138302,0.112533479,0.024298185,-0.063937109,0.005113579,0.637689717,0.495616691,0.118283788,0.88315114,1.077637918,-0.119577991,0.019274996,0.031546716,1.286659083,1.568160774
885,49,375253,438742,1,1.169189853,1,34,34,7,0.205882353,0.029411765,153003,114751,145025,0.407732916,0.051248091,-0.003784114,0.305796356,0.066853563,-0.000258492,0.386472593,0.079034678,-0.208564258,-0.263526458,-0.080676237,-0.10193656,-0.012181115,0.015605472,0.791249785,0.74999183,0.593430874,-0.182612797,5,1630,20651,0.078930802,5.078930802,0.149380318,0.036846838,-0.056502035,-0.007435074,0.725561543,0.574100415,0.154410083,0.886914956,1.071150711,-0.186431554,0.019533488,0.053667792,1.263823409,1.378242837
886,49,375253,438742,1,1.169189853,1,34,34,8,0.235294118,0.029411765,170770,134405,168735,0.45507964,0.047346723,-0.003901368,0.358171687,0.052375331,-0.014478232,0.449656632,0.063184039,-0.055960401,-0.0592776,-0.091484945,-0.096907953,-0.010808708,0.005028607,0.796544878,0.787052761,0.626922846,-0.188392898,6,633,19231,0.032915605,6.032915605,0.177438694,0.028058377,-0.057855423,0.001353388,0.754114451,0.600686003,0.185188885,0.892006504,1.075657092,-0.238806885,0.03401172,0.067887532,1.255422045,1.326058663
887,49,375253,438742,1,1.169189853,1,34,34,9,0.264705882,0.029411765,179029,145553,189944,0.477088791,0.022009151,-0.025337572,0.387879644,0.029707957,-0.022667374,0.506175833,0.056519202,0.326054487,0.245883175,-0.11829619,-0.089209147,-0.026811245,0.007698806,0.766294276,0.813013534,0.623007618,-0.207505336,6,11781,19231,0.612604649,6.612604649,0.194488372,0.017049678,-0.07021751,0.012362087,0.73473385,0.563022344,0.215209465,0.923238933,1.095495814,-0.268514842,0.056679094,0.076076674,1.304981691,1.361037062
888,49,375253,438742,1,1.169189853,1,34,34,10,0.294117647,0.029411765,188120,153553,202694,0.501315113,0.024226322,0.002217171,0.409198594,0.02131895,-0.008389007,0.54015291,0.033977077,0.421615992,0.296575161,-0.130954316,-0.092116519,-0.012658127,-0.002907372,0.757560658,0.816250266,0.618359088,-0.223070835,7,550,17767,0.030956267,7.030956267,0.206792831,0.012304459,-0.087324816,0.017107305,0.703095627,0.532637586,0.240073608,0.939215753,1.123710156,-0.289833792,0.065068101,0.061798307,1.32002631,1.422281639
889,49,375253,438742,1,1.169189853,1,34,34,11,0.323529412,0.029411765,195838,157223,208830,0.52188257,0.020567457,-0.003658865,0.418978662,0.009780068,-0.011538882,0.556504545,0.016351635,0.336449566,0.251748794,-0.137525883,-0.102903907,-0.006571566,-0.010787389,0.752875545,0.80282172,0.60442484,-0.24042979,7,4220,17767,0.237518996,7.237518996,0.212868206,0.006075374,-0.110661206,0.02333639,0.657956272,0.495359187,0.259736439,0.948319357,1.163586131,-0.299613861,0.076606982,0.064948182,1.328240779,1.519857842
890,49,375253,438742,1,1.169189853,1,34,34,12,0.352941176,0.029411765,205013,160651,213541,0.546332741,0.024450171,0.003882714,0.428113833,0.00913517,-0.000644898,0.569058742,0.012554197,0.192236599,0.16124031,-0.140944909,-0.118218908,-0.003419027,-0.015315001,0.752319227,0.783613722,0.589527669,-0.259163817,7,7648,17767,0.430460967,7.430460967,0.21854297,0.005674764,-0.134398207,0.023737001,0.619205081,0.465839887,0.276569549,0.952935378,1.20770632,-0.308749031,0.077251881,0.054054198,1.329222974,1.614973829
891,49,375253,438742,1,1.169189853,1,34,34,13,0.382352941,0.029411765,219927,165910,229305,0.586076594,0.039743853,0.015293682,0.442128377,0.014014545,0.004879375,0.611067733,0.042008991,0.173612011,0.147929647,-0.168939356,-0.143948216,-0.027994446,-0.025729308,0.723534158,0.754386683,0.545824533,-0.312887572,7,12907,17767,0.726459166,7.726459166,0.227248799,0.008705829,-0.155104142,0.020705935,0.594343013,0.430027471,0.288441967,0.999551178,1.251120992,-0.322763576,0.072372506,0.048529925,1.382104756,1.682530085
892,49,375253,438742,1,1.169189853,1,34,34,14,0.411764706,0.029411765,223835,170595,243346,0.596490901,0.010414307,-0.029329546,0.454613288,0.01248491,-0.001529635,0.648485155,0.037417422,0.366472577,0.268188753,-0.193871868,-0.141877613,-0.024932512,0.002070603,0.70103885,0.762146224,0.534294112,-0.335749481,7,17592,17767,0.990150279,7.990150279,0.23500442,0.007755621,-0.176760286,0.021656144,0.57072502,0.400100412,0.313824916,1.047401175,1.300492486,-0.335248486,0.073902141,0.054938935,1.426454468,1.752157283
893,49,375253,438742,1,1.169189853,1,34,34,15,0.441176471,0.029411765,227257,176773,250391,0.605610082,0.009119181,-0.001295126,0.471076847,0.016463559,0.003978649,0.667259156,0.018774,0.458244196,0.314243799,-0.196182309,-0.134533235,-0.002310441,0.007344378,0.705987835,0.777855028,0.549156187,-0.330715544,8,6003,8259,0.726843444,8.726843444,0.256671866,0.021667446,-0.184504605,0.007744319,0.581789563,0.410736354,0.343171336,1.053777256,1.330166135,-0.351712045,0.069923492,0.049430651,1.416455002,1.718834547
894,49,375253,438742,1,1.169189853,1,34,34,16,0.470588235,0.029411765,229583,181058,257571,0.611808566,0.006198485,-0.002920696,0.482495809,0.011418963,-0.005044597,0.686392914,0.019133758,0.576774858,0.365794048,-0.203897104,-0.129312757,-0.007714795,0.005220478,0.702944043,0.788638532,0.554368758,-0.333209861,9,2029,9091,0.223187768,9.223187768,0.271270228,0.014598362,-0.199318007,0.014813402,0.576449236,0.405211556,0.371124015,1.071887885,1.376489568,-0.363131008,0.074968088,0.058453896,1.422588342,1.734758134
895,49,375253,438742,1,1.169189853,1,34,34,17,0.5,0.029411765,242244,184320,263116,0.64554847,0.033739903,0.027541419,0.491188611,0.008692802,-0.002726161,0.701169611,0.014776697,0.360334231,0.264886542,-0.209980999,-0.154359859,-0.006083895,-0.025047102,0.700527524,0.760885719,0.533021388,-0.364340858,9,5291,9091,0.58200418,9.58200418,0.281823652,0.010553424,-0.218176348,0.018858341,0.563647305,0.394850451,0.380442859,1.087156799,1.436352695,-0.37182381,0.077694249,0.056135461,1.42749566,1.774159109
896,49,375253,438742,1,1.169189853,1,34,34,18,0.529411765,0.029411765,254986,189768,270008,0.679504228,0.033955758,0.000215854,0.505706816,0.014518205,0.005825403,0.719535886,0.018366276,0.230335184,0.18721336,-0.21382907,-0.173797411,-0.003848071,-0.019437553,0.70282362,0.744229095,0.523061787,-0.387626481,10,1648,7718,0.21352682,10.21352682,0.300397848,0.018574195,-0.229013917,0.010837569,0.567418157,0.398794883,0.394003638,1.099274598,1.486654574,-0.386342015,0.071868846,0.047583897,1.42283209,1.762368701
897,49,375253,438742,1,1.169189853,1,34,34,19,0.558823529,0.029411765,266390,209616,283458,0.709894391,0.030390163,-0.003565594,0.558599132,0.052892315,0.03837411,0.755378371,0.035842485,0.30063057,0.231142168,-0.19677924,-0.151295259,0.01704983,0.022502152,0.739495798,0.786876384,0.58189178,-0.348074499,12,4603,14914,0.308636181,12.30863618,0.362018711,0.061620864,-0.196804818,-0.032209099,0.647822957,0.479062355,0.439725038,1.066671389,1.446090921,-0.43923433,0.033494736,0.01503519,1.352272727,1.543631619
898,49,375253,438742,1,1.169189853,1,34,34,20,0.588235294,0.029411765,273167,210230,283977,0.727954207,0.018059816,-0.012330348,0.560235361,0.001636229,-0.051256086,0.756761438,0.001383067,0.171759061,0.146582234,-0.196526077,-0.167718846,0.000253163,-0.016423586,0.740306433,0.769602478,0.569741665,-0.364244923,12,5217,14914,0.349805552,12.34980555,0.363229575,0.001210864,-0.225005719,0.028200901,0.617490278,0.457132025,0.45270734,1.066281136,1.546442461,-0.440870559,0.084750821,0.104665386,1.35079199,1.619458696
899,49,375253,438742,1,1.169189853,1,34,34,21,0.617647059,0.029411765,276695,214675,288422,0.737355864,0.009401657,-0.008658159,0.572080703,0.011845342,0.010209112,0.76860678,0.011845342,0.189084166,0.159016638,-0.196526077,-0.165275161,0,0.002443685,0.744308687,0.77585428,0.57747508,-0.361801238,12,9662,14914,0.64784766,12.64784766,0.371995519,0.008765944,-0.245651539,0.02064582,0.60227846,0.44828109,0.479204114,1.068241086,1.642473257,-0.452715901,0.074541709,0.043200188,1.34352859,1.660361554
900,49,375253,438742,1,1.169189853,1,34,34,22,0.647058824,0.029411765,292125,228927,302104,0.778474789,0.041118925,0.031717268,0.610060413,0.03797971,0.026134368,0.805067514,0.036460734,0.157900566,0.136367984,-0.195007102,-0.168414376,0.001518975,-0.003139215,0.757775468,0.783661104,0.59383916,-0.363421478,15,1670,2326,0.717970765,15.71797077,0.462293258,0.090297738,-0.184765566,-0.060885974,0.714453217,0.541395121,0.507074832,1.070902677,1.523502436,-0.490695611,0.048407341,0.027274932,1.319652116,1.399671772
901,49,375253,438742,1,1.169189853,1,34,34,23,0.676470588,0.029411765,298555,248576,318715,0.795609895,0.017135106,-0.023983819,0.662422419,0.052362006,0.014382297,0.84933365,0.044266135,0.403369415,0.287429248,-0.186911231,-0.133187476,0.008095871,0.0352269,0.779931914,0.832597009,0.649368979,-0.320098707,17,6332,12742,0.496939256,17.49693926,0.51461586,0.052322603,-0.161854728,-0.022910838,0.760736489,0.593322666,0.563227388,1.055404201,1.500278249,-0.543057617,0.034025044,0.039027003,1.282163202,1.314515623
902,49,375253,438742,1,1.169189853,1,34,34,24,0.705882353,0.029411765,301667,265743,334227,0.803902967,0.008293072,-0.008842035,0.708170221,0.045747802,-0.006614204,0.890671094,0.041337444,0.906357867,0.475439519,-0.182500873,-0.095732746,0.004410358,0.037454731,0.795097344,0.880915049,0.700413216,-0.278233618,18,10757,11404,0.943265521,18.94326552,0.557154868,0.042539008,-0.148727485,-0.013127243,0.78930273,0.627572504,0.621822387,1.047792183,1.505673448,-0.588805419,0.040639249,0.060023504,1.257707635,1.266941013
903,49,375253,438742,1,1.169189853,1,34,34,25,0.735294118,0.029411765,304731,287118,352393,0.812068125,0.008165158,-0.000127914,0.765131791,0.05696157,0.011213768,0.9390811,0.048410006,2.706069381,0.730172348,-0.173949309,-0.046936334,0.008551564,0.048796412,0.814766468,0.942201483,0.767674174,-0.220885642,21,10423,15430,0.675502268,21.67550227,0.637514773,0.080359904,-0.097779345,-0.05094814,0.867020091,0.706418897,0.692795208,1.020683505,1.369388637,-0.645766989,0.029425481,0.042195532,1.227345551,1.153375811
904,49,375253,438742,1,1.169189853,1,34,34,26,0.764705882,0.029411765,305893,300678,363946,0.815164702,0.003096578,-0.00506858,0.801267412,0.036135621,-0.020825949,0.969868329,0.030787229,11.13192713,0.917572865,-0.168600917,-0.013897291,0.005348392,0.033039043,0.826161024,0.982951555,0.812076263,-0.182498208,23,2123,3112,0.682197943,23.68219794,0.696535234,0.059020461,-0.068170649,-0.029608696,0.910853767,0.752511881,0.751668836,0.997045297,1.289725257,-0.68190261,0.05025143,0.074235249,1.210417789,1.09787107
905,49,375253,438742,1,1.169189853,1,34,34,27,0.794117647,0.029411765,313620,312322,375669,0.835756143,0.020591441,0.017494863,0.832297144,0.031029732,-0.005105889,1.001108585,0.031240257,47.80354391,0.979509685,-0.168811442,-0.003459,-0.000210525,0.010438291,0.831375493,0.995861233,0.827934624,-0.172270442,26,6429,7727,0.832017601,26.8320176,0.789176988,0.092641755,-0.004940659,-0.06322999,0.99377843,0.826203032,0.790830979,0.99774864,1.023997486,-0.712932342,0.055357319,0.058515188,1.20282593,1.006260521
906,49,375253,438742,1,1.169189853,1,34,34,28,0.823529412,0.029411765,322904,322308,385731,0.860496785,0.024740642,0.004149201,0.858908523,0.02661138,-0.004418352,1.027922495,0.02681391,105.4144295,0.990602778,-0.169013972,-0.001588262,-0.00020253,0.001870738,0.835577125,0.99815425,0.834034859,-0.170602234,27,8688,9284,0.935803533,27.93580353,0.82164128,0.032464292,-0.001888131,-0.003052527,0.997707269,0.833661371,0.822009383,0.998754975,1.010699411,-0.739543721,0.059775671,0.057827652,1.196777616,1.002298
